id,name,varId,val,year-month
011200000000,MAŁOPOLSKIE,461683,4.3,2024-04
011200000000,MAŁOPOLSKIE,461683,4.2,2025-04
012400000000,ŚLĄSKIE,461683,10.5,2011-04
012400000000,ŚLĄSKIE,461683,10.8,2012-04
012400000000,ŚLĄSKIE,461683,11.9,2013-04
012400000000,ŚLĄSKIE,461683,11.0,2014-04
012400000000,ŚLĄSKIE,461683,9.5,2015-04
012400000000,ŚLĄSKIE,461683,7.9,2016-04
012400000000,ŚLĄSKIE,461683,6.1,2017-04
012400000000,ŚLĄSKIE,461683,4.9,2018-04
012400000000,ŚLĄSKIE,461683,4.2,2019-04
012400000000,ŚLĄSKIE,461683,4.2,2020-04
012400000000,ŚLĄSKIE,461683,5.1,2021-04
012400000000,ŚLĄSKIE,461683,4.3,2022-04
012400000000,ŚLĄSKIE,461683,3.8,2023-04
012400000000,ŚLĄSKIE,461683,3.7,2024-04
012400000000,ŚLĄSKIE,461683,3.8,2025-04
020800000000,LUBUSKIE,461683,15.7,2011-04
020800000000,LUBUSKIE,461683,15.8,2012-04
020800000000,LUBUSKIE,461683,16.4,2013-04
020800000000,LUBUSKIE,461683,14.9,2014-04
020800000000,LUBUSKIE,461683,12.1,2015-04
020800000000,LUBUSKIE,461683,9.9,2016-04
020800000000,LUBUSKIE,461683,7.8,2017-04
020800000000,LUBUSKIE,461683,6.2,2018-04
020800000000,LUBUSKIE,461683,5.4,2019-04
020800000000,LUBUSKIE,461683,5.7,2020-04
020800000000,LUBUSKIE,461683,6.1,2021-04
020800000000,LUBUSKIE,461683,4.8,2022-04
020800000000,LUBUSKIE,461683,4.5,2023-04
020800000000,LUBUSKIE,461683,4.5,2024-04
020800000000,LUBUSKIE,461683,4.7,2025-04
023000000000,WIELKOPOLSKIE,461683,9.4,2011-04
023000000000,WIELKOPOLSKIE,461683,9.5,2012-04
023000000000,WIELKOPOLSKIE,461683,10.4,2013-04
023000000000,WIELKOPOLSKIE,461683,9.1,2014-04
023000000000,WIELKOPOLSKIE,461683,7.4,2015-04
023000000000,WIELKOPOLSKIE,461683,5.9,2016-04
023000000000,WIELKOPOLSKIE,461683,4.5,2017-04
023000000000,WIELKOPOLSKIE,461683,3.5,2018-04
023000000000,WIELKOPOLSKIE,461683,3.0,2019-04
023000000000,WIELKOPOLSKIE,461683,3.4,2020-04
023000000000,WIELKOPOLSKIE,461683,3.8,2021-04
023000000000,WIELKOPOLSKIE,461683,3.1,2022-04
023000000000,WIELKOPOLSKIE,461683,3.1,2023-04
023000000000,WIELKOPOLSKIE,461683,3.1,2024-04
023000000000,WIELKOPOLSKIE,461683,3.1,2025-04
023200000000,ZACHODNIOPOMORSKIE,461683,18.2,2011-04
023200000000,ZACHODNIOPOMORSKIE,461683,18.0,2012-04
023200000000,ZACHODNIOPOMORSKIE,461683,18.5,2013-04
023200000000,ZACHODNIOPOMORSKIE,461683,17.1,2014-04
023200000000,ZACHODNIOPOMORSKIE,461683,14.9,2015-04
023200000000,ZACHODNIOPOMORSKIE,461683,12.4,2016-04
023200000000,ZACHODNIOPOMORSKIE,461683,10.0,2017-04
023200000000,ZACHODNIOPOMORSKIE,461683,8.0,2018-04
023200000000,ZACHODNIOPOMORSKIE,461683,7.1,2019-04
023200000000,ZACHODNIOPOMORSKIE,461683,7.7,2020-04
023200000000,ZACHODNIOPOMORSKIE,461683,8.5,2021-04
023200000000,ZACHODNIOPOMORSKIE,461683,7.1,2022-04
023200000000,ZACHODNIOPOMORSKIE,461683,6.8,2023-04
023200000000,ZACHODNIOPOMORSKIE,461683,6.9,2024-04
023200000000,ZACHODNIOPOMORSKIE,461683,6.9,2025-04
030200000000,DOLNOŚLĄSKIE,461683,13.3,2011-04
030200000000,DOLNOŚLĄSKIE,461683,13.0,2012-04
030200000000,DOLNOŚLĄSKIE,461683,14.2,2013-04
030200000000,DOLNOŚLĄSKIE,461683,12.7,2014-04
030200000000,DOLNOŚLĄSKIE,461683,10.2,2015-04
030200000000,DOLNOŚLĄSKIE,461683,8.4,2016-04
030200000000,DOLNOŚLĄSKIE,461683,6.8,2017-04
030200000000,DOLNOŚLĄSKIE,461683,5.6,2018-04
030200000000,DOLNOŚLĄSKIE,461683,5.1,2019-04
030200000000,DOLNOŚLĄSKIE,461683,5.1,2020-04
030200000000,DOLNOŚLĄSKIE,461683,5.7,2021-04
030200000000,DOLNOŚLĄSKIE,461683,4.8,2022-04
030200000000,DOLNOŚLĄSKIE,461683,4.6,2023-04
030200000000,DOLNOŚLĄSKIE,461683,4.7,2024-04
030200000000,DOLNOŚLĄSKIE,461683,4.8,2025-04
031600000000,OPOLSKIE,461683,13.6,2011-04
031600000000,OPOLSKIE,461683,13.8,2012-04
031600000000,OPOLSKIE,461683,15.3,2013-04
031600000000,OPOLSKIE,461683,13.7,2014-04
031600000000,OPOLSKIE,461683,11.5,2015-04
031600000000,OPOLSKIE,461683,9.8,2016-04
031600000000,OPOLSKIE,461683,8.4,2017-04
031600000000,OPOLSKIE,461683,6.7,2018-04
031600000000,OPOLSKIE,461683,5.9,2019-04
031600000000,OPOLSKIE,461683,6.6,2020-04
031600000000,OPOLSKIE,461683,6.8,2021-04
031600000000,OPOLSKIE,461683,6.3,2022-04
031600000000,OPOLSKIE,461683,6.2,2023-04
031600000000,OPOLSKIE,461683,5.8,2024-04
031600000000,OPOLSKIE,461683,5.8,2025-04
040400000000,KUJAWSKO-POMORSKIE,461683,17.4,2011-04
040400000000,KUJAWSKO-POMORSKIE,461683,17.4,2012-04
040400000000,KUJAWSKO-POMORSKIE,461683,18.6,2013-04
040400000000,KUJAWSKO-POMORSKIE,461683,17.4,2014-04
040400000000,KUJAWSKO-POMORSKIE,461683,14.9,2015-04
040400000000,KUJAWSKO-POMORSKIE,461683,13.0,2016-04
040400000000,KUJAWSKO-POMORSKIE,461683,11.3,2017-04
040400000000,KUJAWSKO-POMORSKIE,461683,9.4,2018-04
040400000000,KUJAWSKO-POMORSKIE,461683,8.4,2019-04
040400000000,KUJAWSKO-POMORSKIE,461683,8.3,2020-04
040400000000,KUJAWSKO-POMORSKIE,461683,8.9,2021-04
040400000000,KUJAWSKO-POMORSKIE,461683,7.7,2022-04
040400000000,KUJAWSKO-POMORSKIE,461683,7.3,2023-04
040400000000,KUJAWSKO-POMORSKIE,461683,7.2,2024-04
040400000000,KUJAWSKO-POMORSKIE,461683,7.3,2025-04
042200000000,POMORSKIE,461683,12.8,2011-04
042200000000,POMORSKIE,461683,12.9,2012-04
042200000000,POMORSKIE,461683,14.2,2013-04
042200000000,POMORSKIE,461683,12.7,2014-04
042200000000,POMORSKIE,461683,10.7,2015-04
042200000000,POMORSKIE,461683,8.5,2016-04
042200000000,POMORSKIE,461683,6.4,2017-04
042200000000,POMORSKIE,461683,5.1,2018-04
042200000000,POMORSKIE,461683,4.8,2019-04
042200000000,POMORSKIE,461683,5.2,2020-04
042200000000,POMORSKIE,461683,6.2,2021-04
042200000000,POMORSKIE,461683,4.9,2022-04
042200000000,POMORSKIE,461683,4.7,2023-04
042200000000,POMORSKIE,461683,4.8,2024-04
042200000000,POMORSKIE,461683,4.7,2025-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,20.5,2011-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,20.6,2012-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,21.8,2013-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,20.5,2014-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,17.9,2015-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,15.7,2016-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,13.2,2017-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,11.0,2018-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,9.7,2019-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,10.1,2020-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,10.2,2021-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,8.8,2022-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,8.7,2023-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,8.2,2024-04
042800000000,WARMIŃSKO-MAZURSKIE,461683,8.2,2025-04
011200000000,MAŁOPOLSKIE,461684,10.3,2011-05
011200000000,MAŁOPOLSKIE,461684,10.7,2012-05
011200000000,MAŁOPOLSKIE,461684,11.7,2013-05
011200000000,MAŁOPOLSKIE,461684,10.7,2014-05
011200000000,MAŁOPOLSKIE,461684,9.0,2015-05
011200000000,MAŁOPOLSKIE,461684,7.6,2016-05
011200000000,MAŁOPOLSKIE,461684,5.9,2017-05
011200000000,MAŁOPOLSKIE,461684,4.9,2018-05
011200000000,MAŁOPOLSKIE,461684,4.3,2019-05
011200000000,MAŁOPOLSKIE,461684,5.0,2020-05
011200000000,MAŁOPOLSKIE,461684,5.2,2021-05
011200000000,MAŁOPOLSKIE,461684,4.7,2022-05
011200000000,MAŁOPOLSKIE,461684,4.3,2023-05
011200000000,MAŁOPOLSKIE,461684,4.2,2024-05
011200000000,MAŁOPOLSKIE,461684,4.1,2025-05
012400000000,ŚLĄSKIE,461684,10.1,2011-05
012400000000,ŚLĄSKIE,461684,10.5,2012-05
012400000000,ŚLĄSKIE,461684,11.5,2013-05
012400000000,ŚLĄSKIE,461684,10.7,2014-05
012400000000,ŚLĄSKIE,461684,9.2,2015-05
012400000000,ŚLĄSKIE,461684,7.6,2016-05
012400000000,ŚLĄSKIE,461684,5.9,2017-05
012400000000,ŚLĄSKIE,461684,4.7,2018-05
012400000000,ŚLĄSKIE,461684,4.0,2019-05
012400000000,ŚLĄSKIE,461684,4.5,2020-05
012400000000,ŚLĄSKIE,461684,5.0,2021-05
012400000000,ŚLĄSKIE,461684,4.1,2022-05
012400000000,ŚLĄSKIE,461684,3.7,2023-05
012400000000,ŚLĄSKIE,461684,3.6,2024-05
012400000000,ŚLĄSKIE,461684,3.7,2025-05
020800000000,LUBUSKIE,461684,15.2,2011-05
020800000000,LUBUSKIE,461684,15.3,2012-05
020800000000,LUBUSKIE,461684,15.8,2013-05
020800000000,LUBUSKIE,461684,14.2,2014-05
020800000000,LUBUSKIE,461684,11.5,2015-05
020800000000,LUBUSKIE,461684,9.4,2016-05
020800000000,LUBUSKIE,461684,7.5,2017-05
020800000000,LUBUSKIE,461684,6.0,2018-05
020800000000,LUBUSKIE,461684,5.3,2019-05
020800000000,LUBUSKIE,461684,6.1,2020-05
020800000000,LUBUSKIE,461684,5.9,2021-05
020800000000,LUBUSKIE,461684,4.6,2022-05
020800000000,LUBUSKIE,461684,4.3,2023-05
020800000000,LUBUSKIE,461684,4.4,2024-05
020800000000,LUBUSKIE,461684,4.6,2025-05
023000000000,WIELKOPOLSKIE,461684,9.1,2011-05
023000000000,WIELKOPOLSKIE,461684,9.3,2012-05
023000000000,WIELKOPOLSKIE,461684,10.0,2013-05
023000000000,WIELKOPOLSKIE,461684,8.7,2014-05
023000000000,WIELKOPOLSKIE,461684,7.1,2015-05
023000000000,WIELKOPOLSKIE,461684,5.6,2016-05
023000000000,WIELKOPOLSKIE,461684,4.3,2017-05
023000000000,WIELKOPOLSKIE,461684,3.4,2018-05
023000000000,WIELKOPOLSKIE,461684,2.9,2019-05
023000000000,WIELKOPOLSKIE,461684,3.6,2020-05
023000000000,WIELKOPOLSKIE,461684,3.7,2021-05
023000000000,WIELKOPOLSKIE,461684,2.9,2022-05
023000000000,WIELKOPOLSKIE,461684,3.0,2023-05
023000000000,WIELKOPOLSKIE,461684,3.0,2024-05
023000000000,WIELKOPOLSKIE,461684,3.0,2025-05
023200000000,ZACHODNIOPOMORSKIE,461684,17.5,2011-05
023200000000,ZACHODNIOPOMORSKIE,461684,17.4,2012-05
023200000000,ZACHODNIOPOMORSKIE,461684,17.8,2013-05
023200000000,ZACHODNIOPOMORSKIE,461684,16.4,2014-05
023200000000,ZACHODNIOPOMORSKIE,461684,14.2,2015-05
023200000000,ZACHODNIOPOMORSKIE,461684,11.8,2016-05
023200000000,ZACHODNIOPOMORSKIE,461684,9.7,2017-05
023200000000,ZACHODNIOPOMORSKIE,461684,7.6,2018-05
023200000000,ZACHODNIOPOMORSKIE,461684,6.9,2019-05
023200000000,ZACHODNIOPOMORSKIE,461684,8.0,2020-05
023200000000,ZACHODNIOPOMORSKIE,461684,8.2,2021-05
023200000000,ZACHODNIOPOMORSKIE,461684,6.9,2022-05
023200000000,ZACHODNIOPOMORSKIE,461684,6.6,2023-05
023200000000,ZACHODNIOPOMORSKIE,461684,6.7,2024-05
023200000000,ZACHODNIOPOMORSKIE,461684,6.7,2025-05
030200000000,DOLNOŚLĄSKIE,461684,12.7,2011-05
030200000000,DOLNOŚLĄSKIE,461684,12.7,2012-05
030200000000,DOLNOŚLĄSKIE,461684,13.6,2013-05
030200000000,DOLNOŚLĄSKIE,461684,12.1,2014-05
030200000000,DOLNOŚLĄSKIE,461684,9.7,2015-05
030200000000,DOLNOŚLĄSKIE,461684,8.0,2016-05
030200000000,DOLNOŚLĄSKIE,461684,6.5,2017-05
030200000000,DOLNOŚLĄSKIE,461684,5.4,2018-05
030200000000,DOLNOŚLĄSKIE,461684,4.9,2019-05
030200000000,DOLNOŚLĄSKIE,461684,5.5,2020-05
030200000000,DOLNOŚLĄSKIE,461684,5.6,2021-05
030200000000,DOLNOŚLĄSKIE,461684,4.7,2022-05
030200000000,DOLNOŚLĄSKIE,461684,4.5,2023-05
030200000000,DOLNOŚLĄSKIE,461684,4.6,2024-05
030200000000,DOLNOŚLĄSKIE,461684,4.7,2025-05
031600000000,OPOLSKIE,461684,13.0,2011-05
031600000000,OPOLSKIE,461684,13.5,2012-05
031600000000,OPOLSKIE,461684,14.6,2013-05
031600000000,OPOLSKIE,461684,13.2,2014-05
031600000000,OPOLSKIE,461684,11.0,2015-05
031600000000,OPOLSKIE,461684,9.4,2016-05
031600000000,OPOLSKIE,461684,8.1,2017-05
031600000000,OPOLSKIE,461684,6.4,2018-05
031600000000,OPOLSKIE,461684,5.7,2019-05
031600000000,OPOLSKIE,461684,6.9,2020-05
031600000000,OPOLSKIE,461684,6.6,2021-05
031600000000,OPOLSKIE,461684,6.1,2022-05
031600000000,OPOLSKIE,461684,6.0,2023-05
031600000000,OPOLSKIE,461684,5.7,2024-05
031600000000,OPOLSKIE,461684,5.7,2025-05
040400000000,KUJAWSKO-POMORSKIE,461684,16.9,2011-05
040400000000,KUJAWSKO-POMORSKIE,461684,17.1,2012-05
040400000000,KUJAWSKO-POMORSKIE,461684,18.2,2013-05
040400000000,KUJAWSKO-POMORSKIE,461684,16.8,2014-05
040400000000,KUJAWSKO-POMORSKIE,461684,14.2,2015-05
040400000000,KUJAWSKO-POMORSKIE,461684,12.6,2016-05
040400000000,KUJAWSKO-POMORSKIE,461684,10.9,2017-05
040400000000,KUJAWSKO-POMORSKIE,461684,9.1,2018-05
040400000000,KUJAWSKO-POMORSKIE,461684,8.1,2019-05
040400000000,KUJAWSKO-POMORSKIE,461684,8.7,2020-05
040400000000,KUJAWSKO-POMORSKIE,461684,8.7,2021-05
040400000000,KUJAWSKO-POMORSKIE,461684,7.5,2022-05
040400000000,KUJAWSKO-POMORSKIE,461684,7.1,2023-05
040400000000,KUJAWSKO-POMORSKIE,461684,7.1,2024-05
040400000000,KUJAWSKO-POMORSKIE,461684,7.1,2025-05
042200000000,POMORSKIE,461684,12.3,2011-05
042200000000,POMORSKIE,461684,12.6,2012-05
042200000000,POMORSKIE,461684,13.7,2013-05
042200000000,POMORSKIE,461684,12.2,2014-05
042200000000,POMORSKIE,461684,10.1,2015-05
042200000000,POMORSKIE,461684,8.1,2016-05
042200000000,POMORSKIE,461684,6.1,2017-05
042200000000,POMORSKIE,461684,5.0,2018-05
042200000000,POMORSKIE,461684,4.6,2019-05
042200000000,POMORSKIE,461684,5.5,2020-05
042200000000,POMORSKIE,461684,6.0,2021-05
042200000000,POMORSKIE,461684,4.7,2022-05
042200000000,POMORSKIE,461684,4.6,2023-05
042200000000,POMORSKIE,461684,4.7,2024-05
042200000000,POMORSKIE,461684,4.6,2025-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,19.5,2011-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,19.9,2012-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,21.0,2013-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,19.6,2014-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,17.2,2015-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,14.9,2016-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,12.6,2017-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,10.5,2018-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,9.2,2019-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,10.5,2020-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,9.8,2021-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,8.4,2022-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,8.4,2023-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,7.9,2024-05
042800000000,WARMIŃSKO-MAZURSKIE,461684,8.0,2025-05
011200000000,MAŁOPOLSKIE,461685,9.9,2011-06
011200000000,MAŁOPOLSKIE,461685,10.5,2012-06
011200000000,MAŁOPOLSKIE,461685,11.4,2013-06
011200000000,MAŁOPOLSKIE,461685,10.3,2014-06
011200000000,MAŁOPOLSKIE,461685,8.6,2015-06
011200000000,MAŁOPOLSKIE,461685,7.2,2016-06
011200000000,MAŁOPOLSKIE,461685,5.6,2017-06
011200000000,MAŁOPOLSKIE,461685,4.7,2018-06
011200000000,MAŁOPOLSKIE,461685,4.2,2019-06
011200000000,MAŁOPOLSKIE,461685,5.1,2020-06
011200000000,MAŁOPOLSKIE,461685,5.0,2021-06
011200000000,MAŁOPOLSKIE,461685,4.5,2022-06
011200000000,MAŁOPOLSKIE,461685,4.2,2023-06
011200000000,MAŁOPOLSKIE,461685,4.1,2024-06
011200000000,MAŁOPOLSKIE,461685,4.2,2025-06
012400000000,ŚLĄSKIE,461685,9.7,2011-06
012400000000,ŚLĄSKIE,461685,10.2,2012-06
012400000000,ŚLĄSKIE,461685,11.2,2013-06
012400000000,ŚLĄSKIE,461685,10.3,2014-06
012400000000,ŚLĄSKIE,461685,8.8,2015-06
012400000000,ŚLĄSKIE,461685,7.2,2016-06
012400000000,ŚLĄSKIE,461685,5.7,2017-06
012400000000,ŚLĄSKIE,461685,4.5,2018-06
012400000000,ŚLĄSKIE,461685,3.9,2019-06
012400000000,ŚLĄSKIE,461685,4.7,2020-06
012400000000,ŚLĄSKIE,461685,4.8,2021-06
012400000000,ŚLĄSKIE,461685,4.0,2022-06
012400000000,ŚLĄSKIE,461685,3.7,2023-06
012400000000,ŚLĄSKIE,461685,3.6,2024-06
012400000000,ŚLĄSKIE,461685,3.8,2025-06
020800000000,LUBUSKIE,461685,14.6,2011-06
020800000000,LUBUSKIE,461685,15.1,2012-06
020800000000,LUBUSKIE,461685,15.4,2013-06
020800000000,LUBUSKIE,461685,13.6,2014-06
020800000000,LUBUSKIE,461685,11.1,2015-06
020800000000,LUBUSKIE,461685,9.0,2016-06
020800000000,LUBUSKIE,461685,7.1,2017-06
020800000000,LUBUSKIE,461685,5.8,2018-06
020800000000,LUBUSKIE,461685,5.1,2019-06
020800000000,LUBUSKIE,461685,6.1,2020-06
020800000000,LUBUSKIE,461685,5.8,2021-06
020800000000,LUBUSKIE,461685,4.4,2022-06
020800000000,LUBUSKIE,461685,4.2,2023-06
020800000000,LUBUSKIE,461685,4.3,2024-06
020800000000,LUBUSKIE,461685,4.8,2025-06
023000000000,WIELKOPOLSKIE,461685,8.7,2011-06
023000000000,WIELKOPOLSKIE,461685,9.0,2012-06
023000000000,WIELKOPOLSKIE,461685,9.6,2013-06
023000000000,WIELKOPOLSKIE,461685,8.3,2014-06
023000000000,WIELKOPOLSKIE,461685,6.7,2015-06
023000000000,WIELKOPOLSKIE,461685,5.3,2016-06
023000000000,WIELKOPOLSKIE,461685,4.1,2017-06
023000000000,WIELKOPOLSKIE,461685,3.2,2018-06
023000000000,WIELKOPOLSKIE,461685,2.8,2019-06
023000000000,WIELKOPOLSKIE,461685,3.7,2020-06
023000000000,WIELKOPOLSKIE,461685,3.5,2021-06
023000000000,WIELKOPOLSKIE,461685,2.8,2022-06
023000000000,WIELKOPOLSKIE,461685,3.0,2023-06
023000000000,WIELKOPOLSKIE,461685,2.9,2024-06
023000000000,WIELKOPOLSKIE,461685,3.1,2025-06
023200000000,ZACHODNIOPOMORSKIE,461685,16.7,2011-06
023200000000,ZACHODNIOPOMORSKIE,461685,16.7,2012-06
023200000000,ZACHODNIOPOMORSKIE,461685,17.2,2013-06
023200000000,ZACHODNIOPOMORSKIE,461685,15.7,2014-06
023200000000,ZACHODNIOPOMORSKIE,461685,13.6,2015-06
023200000000,ZACHODNIOPOMORSKIE,461685,11.1,2016-06
023200000000,ZACHODNIOPOMORSKIE,461685,9.3,2017-06
023200000000,ZACHODNIOPOMORSKIE,461685,7.3,2018-06
023200000000,ZACHODNIOPOMORSKIE,461685,6.6,2019-06
023200000000,ZACHODNIOPOMORSKIE,461685,8.0,2020-06
023200000000,ZACHODNIOPOMORSKIE,461685,7.9,2021-06
023200000000,ZACHODNIOPOMORSKIE,461685,6.6,2022-06
023200000000,ZACHODNIOPOMORSKIE,461685,6.5,2023-06
023200000000,ZACHODNIOPOMORSKIE,461685,6.5,2024-06
023200000000,ZACHODNIOPOMORSKIE,461685,6.8,2025-06
030200000000,DOLNOŚLĄSKIE,461685,12.1,2011-06
030200000000,DOLNOŚLĄSKIE,461685,12.4,2012-06
030200000000,DOLNOŚLĄSKIE,461685,13.2,2013-06
030200000000,DOLNOŚLĄSKIE,461685,11.6,2014-06
030200000000,DOLNOŚLĄSKIE,461685,9.2,2015-06
030200000000,DOLNOŚLĄSKIE,461685,7.7,2016-06
030200000000,DOLNOŚLĄSKIE,461685,6.3,2017-06
030200000000,DOLNOŚLĄSKIE,461685,5.2,2018-06
030200000000,DOLNOŚLĄSKIE,461685,4.7,2019-06
030200000000,DOLNOŚLĄSKIE,461685,5.6,2020-06
030200000000,DOLNOŚLĄSKIE,461685,5.4,2021-06
030200000000,DOLNOŚLĄSKIE,461685,4.5,2022-06
030200000000,DOLNOŚLĄSKIE,461685,4.4,2023-06
030200000000,DOLNOŚLĄSKIE,461685,4.5,2024-06
030200000000,DOLNOŚLĄSKIE,461685,4.8,2025-06
031600000000,OPOLSKIE,461685,12.5,2011-06
031600000000,OPOLSKIE,461685,13.2,2012-06
031600000000,OPOLSKIE,461685,14.0,2013-06
031600000000,OPOLSKIE,461685,12.7,2014-06
031600000000,OPOLSKIE,461685,10.5,2015-06
031600000000,OPOLSKIE,461685,9.2,2016-06
031600000000,OPOLSKIE,461685,7.7,2017-06
031600000000,OPOLSKIE,461685,6.2,2018-06
031600000000,OPOLSKIE,461685,5.6,2019-06
031600000000,OPOLSKIE,461685,6.9,2020-06
031600000000,OPOLSKIE,461685,6.5,2021-06
031600000000,OPOLSKIE,461685,6.0,2022-06
031600000000,OPOLSKIE,461685,6.1,2023-06
031600000000,OPOLSKIE,461685,5.6,2024-06
031600000000,OPOLSKIE,461685,5.8,2025-06
040400000000,KUJAWSKO-POMORSKIE,461685,16.3,2011-06
040400000000,KUJAWSKO-POMORSKIE,461685,16.7,2012-06
040400000000,KUJAWSKO-POMORSKIE,461685,17.7,2013-06
040400000000,KUJAWSKO-POMORSKIE,461685,16.3,2014-06
040400000000,KUJAWSKO-POMORSKIE,461685,13.6,2015-06
040400000000,KUJAWSKO-POMORSKIE,461685,12.2,2016-06
040400000000,KUJAWSKO-POMORSKIE,461685,10.5,2017-06
040400000000,KUJAWSKO-POMORSKIE,461685,8.8,2018-06
040400000000,KUJAWSKO-POMORSKIE,461685,7.9,2019-06
040400000000,KUJAWSKO-POMORSKIE,461685,8.8,2020-06
040400000000,KUJAWSKO-POMORSKIE,461685,8.4,2021-06
040400000000,KUJAWSKO-POMORSKIE,461685,7.3,2022-06
040400000000,KUJAWSKO-POMORSKIE,461685,7.1,2023-06
040400000000,KUJAWSKO-POMORSKIE,461685,7.0,2024-06
040400000000,KUJAWSKO-POMORSKIE,461685,7.2,2025-06
042200000000,POMORSKIE,461685,11.7,2011-06
042200000000,POMORSKIE,461685,12.3,2012-06
042200000000,POMORSKIE,461685,13.2,2013-06
042200000000,POMORSKIE,461685,11.7,2014-06
042200000000,POMORSKIE,461685,9.6,2015-06
042200000000,POMORSKIE,461685,7.6,2016-06
042200000000,POMORSKIE,461685,5.8,2017-06
042200000000,POMORSKIE,461685,4.8,2018-06
042200000000,POMORSKIE,461685,4.4,2019-06
042200000000,POMORSKIE,461685,5.5,2020-06
042200000000,POMORSKIE,461685,5.8,2021-06
042200000000,POMORSKIE,461685,4.5,2022-06
042200000000,POMORSKIE,461685,4.5,2023-06
042200000000,POMORSKIE,461685,4.5,2024-06
042200000000,POMORSKIE,461685,4.7,2025-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,18.6,2011-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,19.4,2012-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,20.4,2013-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,19.0,2014-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,16.5,2015-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,14.2,2016-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,12.0,2017-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,10.0,2018-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,8.9,2019-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,10.4,2020-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,9.3,2021-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,8.1,2022-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,8.2,2023-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,7.7,2024-06
042800000000,WARMIŃSKO-MAZURSKIE,461685,8.1,2025-06
011200000000,MAŁOPOLSKIE,461686,9.8,2011-07
011200000000,MAŁOPOLSKIE,461686,10.5,2012-07
011200000000,MAŁOPOLSKIE,461686,11.3,2013-07
011200000000,MAŁOPOLSKIE,461686,10.1,2014-07
011200000000,MAŁOPOLSKIE,461686,8.4,2015-07
011200000000,MAŁOPOLSKIE,461686,7.0,2016-07
011200000000,MAŁOPOLSKIE,461686,5.6,2017-07
011200000000,MAŁOPOLSKIE,461686,4.7,2018-07
011200000000,MAŁOPOLSKIE,461686,4.2,2019-07
011200000000,MAŁOPOLSKIE,461686,5.1,2020-07
011200000000,MAŁOPOLSKIE,461686,4.9,2021-07
011200000000,MAŁOPOLSKIE,461686,4.5,2022-07
011200000000,MAŁOPOLSKIE,461686,4.2,2023-07
011200000000,MAŁOPOLSKIE,461686,4.1,2024-07
011200000000,MAŁOPOLSKIE,461686,4.4,2025-07
012400000000,ŚLĄSKIE,461686,9.6,2011-07
012400000000,ŚLĄSKIE,461686,10.2,2012-07
012400000000,ŚLĄSKIE,461686,11.1,2013-07
012400000000,ŚLĄSKIE,461686,10.1,2014-07
012400000000,ŚLĄSKIE,461686,8.5,2015-07
012400000000,ŚLĄSKIE,461686,6.9,2016-07
012400000000,ŚLĄSKIE,461686,5.6,2017-07
012400000000,ŚLĄSKIE,461686,4.5,2018-07
012400000000,ŚLĄSKIE,461686,3.8,2019-07
012400000000,ŚLĄSKIE,461686,4.7,2020-07
012400000000,ŚLĄSKIE,461686,4.8,2021-07
012400000000,ŚLĄSKIE,461686,3.9,2022-07
012400000000,ŚLĄSKIE,461686,3.7,2023-07
